"id","filename","git_pdf_template_type","industry_category_key","language","summary_of_changes","pdf_publication_date","accessibility_links","permalink","git_date_updated","language_code","industry_category_label"
"guidance-expanded-personal-care-services--ru.pdf","guidance-expanded-personal-care-services--ru.pdf","Guidance","expanded-personal-care-services","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ru.pdf","2020-11-05 16:46:50 -0800","ru","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--hy.pdf","guidance-expanded-personal-care-services--hy.pdf","Guidance","expanded-personal-care-services","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--hy.pdf","2020-11-05 16:46:50 -0800","hy","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--th.pdf","guidance-expanded-personal-care-services--th.pdf","Guidance","expanded-personal-care-services","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--th.pdf","2020-11-05 16:46:50 -0800","th","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--km.pdf","guidance-expanded-personal-care-services--km.pdf","Guidance","expanded-personal-care-services","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--km.pdf","2020-11-05 16:46:50 -0800","km","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--ko.pdf","guidance-expanded-personal-care-services--ko.pdf","Guidance","expanded-personal-care-services","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--ko.pdf","2020-11-05 16:46:50 -0800","ko","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--hmn.pdf","guidance-expanded-personal-care-services--hmn.pdf","Guidance","expanded-personal-care-services","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--hmn.pdf","2020-11-05 16:46:50 -0800","hmn","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--pa.pdf","guidance-expanded-personal-care-services--pa.pdf","Guidance","expanded-personal-care-services","Punjabi","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--pa.pdf","2020-11-05 16:46:50 -0800","pa","Expanded Personal Care Services"
"guidance-expanded-personal-care-services--en.pdf","guidance-expanded-personal-care-services--en.pdf","Guidance","expanded-personal-care-services","English","","","","https://files.covid19.ca.gov/pdf/guidance-expanded-personal-care-services--en.pdf","2020-10-20 11:59:11 -0700","en","Expanded Personal Care Services"
"guidance-family-entertainment--es.pdf","guidance-family-entertainment--es.pdf","Guidance","family-entertainment","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--es.pdf","2020-11-05 17:01:32 -0800","es","Family entertainment centers"
"checklist-family-entertainment--vi.pdf","checklist-family-entertainment--vi.pdf","Checklist","family-entertainment","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--vi.pdf","2020-09-02 15:20:52 -0700","vi","Family entertainment centers"
"guidance-family-entertainment--km.pdf","guidance-family-entertainment--km.pdf","Guidance","family-entertainment","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--km.pdf","2020-11-05 17:01:32 -0800","km","Family entertainment centers"
"checklist-family-entertainment--en.pdf","checklist-family-entertainment--en.pdf","Checklist","family-entertainment","English","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--en.pdf","2020-11-06 17:27:51 -0800","en","Family entertainment centers"
"guidance-family-entertainment--ar.pdf","guidance-family-entertainment--ar.pdf","Guidance","family-entertainment","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--ar.pdf","2020-11-05 17:01:32 -0800","ar","Family entertainment centers"
"guidance-family-entertainment--ru.pdf","guidance-family-entertainment--ru.pdf","Guidance","family-entertainment","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--ru.pdf","2020-11-05 17:01:32 -0800","ru","Family entertainment centers"
"checklist-family-entertainment--th.pdf","checklist-family-entertainment--th.pdf","Checklist","family-entertainment","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--th.pdf","2020-09-02 15:20:52 -0700","th","Family entertainment centers"
"guidance-family-entertainment--zh-hant.pdf","guidance-family-entertainment--zh-hant.pdf","Guidance","family-entertainment","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--zh-hant.pdf","2020-11-05 17:01:32 -0800","zh-hans","Family entertainment centers"
"guidance-family-entertainment--zh-hans.pdf","guidance-family-entertainment--zh-hans.pdf","Guidance","family-entertainment","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--zh-hans.pdf","2020-11-05 17:01:32 -0800","zh-hant","Family entertainment centers"
"checklist-family-entertainment--tl.pdf","checklist-family-entertainment--tl.pdf","Checklist","family-entertainment","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--tl.pdf","2020-09-02 15:20:52 -0700","tl","Family entertainment centers"
"checklist-family-entertainment--ar.pdf","checklist-family-entertainment--ar.pdf","Checklist","family-entertainment","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--ar.pdf","2020-09-02 15:20:52 -0700","ar","Family entertainment centers"
"guidance-family-entertainment--hmn.pdf","guidance-family-entertainment--hmn.pdf","Guidance","family-entertainment","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--hmn.pdf","2020-11-05 17:01:32 -0800","hmn","Family entertainment centers"
"checklist-family-entertainment--ru.pdf","checklist-family-entertainment--ru.pdf","Checklist","family-entertainment","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--ru.pdf","2020-09-02 15:20:52 -0700","ru","Family entertainment centers"
"checklist-family-entertainment--es.pdf","checklist-family-entertainment--es.pdf","Checklist","family-entertainment","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--es.pdf","2020-09-02 15:20:52 -0700","es","Family entertainment centers"
"checklist-family-entertainment--ko.pdf","checklist-family-entertainment--ko.pdf","Checklist","family-entertainment","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--ko.pdf","2020-09-02 15:20:52 -0700","ko","Family entertainment centers"
"guidance-family-entertainment--vi.pdf","guidance-family-entertainment--vi.pdf","Guidance","family-entertainment","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--vi.pdf","2020-11-05 17:01:32 -0800","vi","Family entertainment centers"
"checklist-family-entertainment--zh-hant.pdf","checklist-family-entertainment--zh-hant.pdf","Checklist","family-entertainment","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--zh-hant.pdf","2020-09-03 11:06:43 -0700","zh-hans","Family entertainment centers"
"guidance-family-entertainment--th.pdf","guidance-family-entertainment--th.pdf","Guidance","family-entertainment","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--th.pdf","2020-11-05 17:01:32 -0800","th","Family entertainment centers"
"checklist-family-entertainment--km.pdf","checklist-family-entertainment--km.pdf","Checklist","family-entertainment","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--km.pdf","2020-09-02 15:20:52 -0700","km","Family entertainment centers"
"guidance-family-entertainment--ko.pdf","guidance-family-entertainment--ko.pdf","Guidance","family-entertainment","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--ko.pdf","2020-11-05 17:01:32 -0800","ko","Family entertainment centers"
"guidance-family-entertainment--en.pdf","guidance-family-entertainment--en.pdf","Guidance","family-entertainment","English","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--en.pdf","2020-10-20 11:59:11 -0700","en","Family entertainment centers"
"guidance-family-entertainment--hy.pdf","guidance-family-entertainment--hy.pdf","Guidance","family-entertainment","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--hy.pdf","2020-11-05 17:01:32 -0800","hy","Family entertainment centers"
"checklist-family-entertainment--hmn.pdf","checklist-family-entertainment--hmn.pdf","Checklist","family-entertainment","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--hmn.pdf","2020-09-02 15:20:52 -0700","hmn","Family entertainment centers"
"guidance-family-entertainment--pa.pdf","guidance-family-entertainment--pa.pdf","Guidance","family-entertainment","Punjabi","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--pa.pdf","2020-11-05 17:01:32 -0800","pa","Family entertainment centers"
"checklist-family-entertainment--zh-hans.pdf","checklist-family-entertainment--zh-hans.pdf","Checklist","family-entertainment","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--zh-hans.pdf","2020-09-03 11:06:43 -0700","zh-hant","Family entertainment centers"
"guidance-family-entertainment--tl.pdf","guidance-family-entertainment--tl.pdf","Guidance","family-entertainment","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-family-entertainment--tl.pdf","2020-11-05 17:01:32 -0800","tl","Family entertainment centers"
"checklist-family-entertainment--hy.pdf","checklist-family-entertainment--hy.pdf","Checklist","family-entertainment","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-family-entertainment--hy.pdf","2020-09-02 15:20:52 -0700","hy","Family entertainment centers"
"checklist-fitness--en.pdf","checklist-fitness--en.pdf","Checklist","fitness","English","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--en.pdf","2020-11-06 17:09:20 -0800","en","Gyms and fitness centers"
"guidance-fitness--tl.pdf","guidance-fitness--tl.pdf","Guidance","fitness","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--tl.pdf","2020-08-04 12:22:09 -0700","tl","Gyms and fitness centers"
"checklist-fitness--hmn.pdf","checklist-fitness--hmn.pdf","Checklist","fitness","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--hmn.pdf","2020-09-08 14:42:35 -0700","hmn","Gyms and fitness centers"
"guidance-fitness--en.pdf","guidance-fitness--en.pdf","Guidance","fitness","English","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--en.pdf","2020-10-20 17:46:58 -0700","en","Gyms and fitness centers"
"checklist-fitness--ar.pdf","checklist-fitness--ar.pdf","Checklist","fitness","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--ar.pdf","2020-09-08 14:42:35 -0700","ar","Gyms and fitness centers"
"checklist-fitness--hy.pdf","checklist-fitness--hy.pdf","Checklist","fitness","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--hy.pdf","2020-09-08 14:42:35 -0700","hy","Gyms and fitness centers"
"guidance-fitness--ru.pdf","guidance-fitness--ru.pdf","Guidance","fitness","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--ru.pdf","2020-08-04 12:22:09 -0700","ru","Gyms and fitness centers"
"checklist-fitness--zh-hans.pdf","checklist-fitness--zh-hans.pdf","Checklist","fitness","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--zh-hans.pdf","2020-09-08 14:42:35 -0700","zh-hant","Gyms and fitness centers"
"checklist-fitness--th.pdf","checklist-fitness--th.pdf","Checklist","fitness","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--th.pdf","2020-09-08 14:42:35 -0700","th","Gyms and fitness centers"
"checklist-fitness--ko.pdf","checklist-fitness--ko.pdf","Checklist","fitness","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--ko.pdf","2020-09-08 14:42:35 -0700","ko","Gyms and fitness centers"
"guidance-fitness--vi.pdf","guidance-fitness--vi.pdf","Guidance","fitness","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--vi.pdf","2020-08-04 12:22:09 -0700","vi","Gyms and fitness centers"
"guidance-fitness--km.pdf","guidance-fitness--km.pdf","Guidance","fitness","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--km.pdf","2020-08-04 12:22:09 -0700","km","Gyms and fitness centers"
"guidance-fitness--th.pdf","guidance-fitness--th.pdf","Guidance","fitness","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--th.pdf","2020-08-04 12:22:09 -0700","th","Gyms and fitness centers"
"checklist-fitness--ru.pdf","checklist-fitness--ru.pdf","Checklist","fitness","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--ru.pdf","2020-09-08 14:42:35 -0700","ru","Gyms and fitness centers"
"guidance-fitness--ko.pdf","guidance-fitness--ko.pdf","Guidance","fitness","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--ko.pdf","2020-08-04 12:22:09 -0700","ko","Gyms and fitness centers"
"guidance-fitness--hy.pdf","guidance-fitness--hy.pdf","Guidance","fitness","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--hy.pdf","2020-08-04 12:22:09 -0700","hy","Gyms and fitness centers"
"guidance-fitness--hmn.pdf","guidance-fitness--hmn.pdf","Guidance","fitness","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--hmn.pdf","2020-08-04 12:22:09 -0700","hmn","Gyms and fitness centers"
"guidance-fitness--zh-hant.pdf","guidance-fitness--zh-hant.pdf","Guidance","fitness","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--zh-hant.pdf","2020-08-04 12:22:09 -0700","zh-hans","Gyms and fitness centers"
"checklist-fitness--vi.pdf","checklist-fitness--vi.pdf","Checklist","fitness","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--vi.pdf","2020-09-08 14:42:35 -0700","vi","Gyms and fitness centers"
"checklist-fitness--zh-hant.pdf","checklist-fitness--zh-hant.pdf","Checklist","fitness","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--zh-hant.pdf","2020-09-08 14:42:35 -0700","zh-hans","Gyms and fitness centers"
"checklist-fitness--es.pdf","checklist-fitness--es.pdf","Checklist","fitness","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--es.pdf","2020-09-08 14:42:35 -0700","es","Gyms and fitness centers"
"checklist-fitness--tl.pdf","checklist-fitness--tl.pdf","Checklist","fitness","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--tl.pdf","2020-09-08 14:42:35 -0700","tl","Gyms and fitness centers"
"guidance-fitness--zh-hans.pdf","guidance-fitness--zh-hans.pdf","Guidance","fitness","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--zh-hans.pdf","2020-08-04 12:22:09 -0700","zh-hant","Gyms and fitness centers"
"guidance-fitness--es.pdf","guidance-fitness--es.pdf","Guidance","fitness","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--es.pdf","2020-08-04 12:22:09 -0700","es","Gyms and fitness centers"
"checklist-fitness--km.pdf","checklist-fitness--km.pdf","Checklist","fitness","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-fitness--km.pdf","2020-09-08 14:42:35 -0700","km","Gyms and fitness centers"
"guidance-fitness--ar.pdf","guidance-fitness--ar.pdf","Guidance","fitness","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-fitness--ar.pdf","2020-08-04 12:22:09 -0700","ar","Gyms and fitness centers"
"checklist-food-packing--hy.pdf","checklist-food-packing--hy.pdf","Checklist","food-packing","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-food-packing--hy.pdf","2020-09-08 15:00:42 -0700","hy","Food packing"
"guidance-food-packing--ru.pdf","guidance-food-packing--ru.pdf","Guidance","food-packing","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--ru.pdf","2020-08-10 23:20:03 -0700","ru","Food packing"
"guidance-food-packing--zh-hant.pdf","guidance-food-packing--zh-hant.pdf","Guidance","food-packing","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--zh-hant.pdf","2020-08-10 23:20:03 -0700","zh-hans","Food packing"
"guidance-food-packing--tl.pdf","guidance-food-packing--tl.pdf","Guidance","food-packing","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--tl.pdf","2020-08-10 23:20:03 -0700","tl","Food packing"
"checklist-food-packing--vi.pdf","checklist-food-packing--vi.pdf","Checklist","food-packing","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-food-packing--vi.pdf","2020-09-08 15:00:42 -0700","vi","Food packing"
"guidance-food-packing--en.pdf","guidance-food-packing--en.pdf","Guidance","food-packing","English","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--en.pdf","2020-08-03 14:23:21 -0700","en","Food packing"
"guidance-food-packing--th.pdf","guidance-food-packing--th.pdf","Guidance","food-packing","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--th.pdf","2020-08-10 23:20:03 -0700","th","Food packing"
"guidance-food-packing--es.pdf","guidance-food-packing--es.pdf","Guidance","food-packing","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--es.pdf","2020-08-10 23:20:03 -0700","es","Food packing"
"guidance-food-packing--ar.pdf","guidance-food-packing--ar.pdf","Guidance","food-packing","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--ar.pdf","2020-08-10 23:20:03 -0700","ar","Food packing"
"guidance-food-packing--hmn.pdf","guidance-food-packing--hmn.pdf","Guidance","food-packing","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--hmn.pdf","2020-08-10 23:20:03 -0700","hmn","Food packing"
"guidance-food-packing--hy.pdf","guidance-food-packing--hy.pdf","Guidance","food-packing","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--hy.pdf","2020-08-10 23:20:03 -0700","hy","Food packing"
"guidance-food-packing--vi.pdf","guidance-food-packing--vi.pdf","Guidance","food-packing","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--vi.pdf","2020-08-10 23:20:03 -0700","vi","Food packing"
"guidance-food-packing--ko.pdf","guidance-food-packing--ko.pdf","Guidance","food-packing","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--ko.pdf","2020-08-10 23:20:03 -0700","ko","Food packing"
"checklist-food-packing--ko.pdf","checklist-food-packing--ko.pdf","Checklist","food-packing","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-food-packing--ko.pdf","2020-09-08 15:00:42 -0700","ko","Food packing"
"guidance-food-packing--km.pdf","guidance-food-packing--km.pdf","Guidance","food-packing","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--km.pdf","2020-08-10 23:20:03 -0700","km","Food packing"
"guidance-food-packing--zh-hans.pdf","guidance-food-packing--zh-hans.pdf","Guidance","food-packing","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-food-packing--zh-hans.pdf","2020-08-10 23:20:03 -0700","zh-hant","Food packing"
"guidance-hair-salons--hy.pdf","guidance-hair-salons--hy.pdf","Guidance","hair-salons","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--hy.pdf","2020-11-13 18:46:40 -0800","hy","Hair salons and barbershops"
"checklist-hair-salons--zh-hant.pdf","checklist-hair-salons--zh-hant.pdf","Checklist","hair-salons","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--zh-hant.pdf","2020-09-08 14:55:02 -0700","zh-hans","Hair salons and barbershops"
"guidance-hair-salons--ko.pdf","guidance-hair-salons--ko.pdf","Guidance","hair-salons","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--ko.pdf","2020-11-13 18:46:40 -0800","ko","Hair salons and barbershops"
"guidance-hair-salons--hmn.pdf","guidance-hair-salons--hmn.pdf","Guidance","hair-salons","Hmong","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--hmn.pdf","2020-11-13 18:46:40 -0800","hmn","Hair salons and barbershops"
"checklist-hair-salons--ar.pdf","checklist-hair-salons--ar.pdf","Checklist","hair-salons","Arabic","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--ar.pdf","2020-09-08 14:55:02 -0700","ar","Hair salons and barbershops"
"checklist-hair-salons--en.pdf","checklist-hair-salons--en.pdf","Checklist","hair-salons","English","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--en.pdf","2020-11-06 17:03:39 -0800","en","Hair salons and barbershops"
"guidance-hair-salons--zh-hant.pdf","guidance-hair-salons--zh-hant.pdf","Guidance","hair-salons","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--zh-hant.pdf","2020-11-13 18:46:40 -0800","zh-hans","Hair salons and barbershops"
"guidance-hair-salons--ru.pdf","guidance-hair-salons--ru.pdf","Guidance","hair-salons","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--ru.pdf","2020-11-13 18:46:40 -0800","ru","Hair salons and barbershops"
"guidance-hair-salons--zh-hans.pdf","guidance-hair-salons--zh-hans.pdf","Guidance","hair-salons","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--zh-hans.pdf","2020-11-13 18:46:40 -0800","zh-hant","Hair salons and barbershops"
"guidance-hair-salons--km.pdf","guidance-hair-salons--km.pdf","Guidance","hair-salons","Khmer","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--km.pdf","2020-11-13 18:46:40 -0800","km","Hair salons and barbershops"
"checklist-hair-salons--zh-hans.pdf","checklist-hair-salons--zh-hans.pdf","Checklist","hair-salons","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--zh-hans.pdf","2020-09-08 14:55:02 -0700","zh-hant","Hair salons and barbershops"
"checklist-hair-salons--th.pdf","checklist-hair-salons--th.pdf","Checklist","hair-salons","Thai","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--th.pdf","2020-09-08 14:55:02 -0700","th","Hair salons and barbershops"
"guidance-hair-salons--tl.pdf","guidance-hair-salons--tl.pdf","Guidance","hair-salons","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--tl.pdf","2020-11-13 18:46:40 -0800","tl","Hair salons and barbershops"
"guidance-hair-salons--es.pdf","guidance-hair-salons--es.pdf","Guidance","hair-salons","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--es.pdf","2020-11-13 18:46:40 -0800","es","Hair salons and barbershops"
"guidance-hair-salons--th.pdf","guidance-hair-salons--th.pdf","Guidance","hair-salons","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--th.pdf","2020-11-13 18:46:40 -0800","th","Hair salons and barbershops"
"guidance-hair-salons--ar.pdf","guidance-hair-salons--ar.pdf","Guidance","hair-salons","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--ar.pdf","2020-11-13 18:46:40 -0800","ar","Hair salons and barbershops"
"guidance-hair-salons--vi.pdf","guidance-hair-salons--vi.pdf","Guidance","hair-salons","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--vi.pdf","2020-11-13 18:46:40 -0800","vi","Hair salons and barbershops"
"checklist-hair-salons--ko.pdf","checklist-hair-salons--ko.pdf","Checklist","hair-salons","Korean","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--ko.pdf","2020-09-08 14:55:02 -0700","ko","Hair salons and barbershops"
"guidance-hair-salons--pa.pdf","guidance-hair-salons--pa.pdf","Guidance","hair-salons","Punjabi","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--pa.pdf","2020-11-13 18:46:40 -0800","pa","Hair salons and barbershops"
"checklist-hair-salons--hmn.pdf","checklist-hair-salons--hmn.pdf","Checklist","hair-salons","Hmong","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--hmn.pdf","2020-09-08 14:55:02 -0700","hmn","Hair salons and barbershops"
"checklist-hair-salons--ru.pdf","checklist-hair-salons--ru.pdf","Checklist","hair-salons","Russian","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--ru.pdf","2020-09-08 14:55:02 -0700","ru","Hair salons and barbershops"
"checklist-hair-salons--km.pdf","checklist-hair-salons--km.pdf","Checklist","hair-salons","Khmer","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--km.pdf","2020-09-08 14:55:02 -0700","km","Hair salons and barbershops"
"checklist-hair-salons--tl.pdf","checklist-hair-salons--tl.pdf","Checklist","hair-salons","Tagalog","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--tl.pdf","2020-09-08 14:55:02 -0700","tl","Hair salons and barbershops"
"checklist-hair-salons--vi.pdf","checklist-hair-salons--vi.pdf","Checklist","hair-salons","Vietnamese","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--vi.pdf","2020-09-08 14:55:02 -0700","vi","Hair salons and barbershops"
"guidance-hair-salons--en.pdf","guidance-hair-salons--en.pdf","Guidance","hair-salons","English","","","","https://files.covid19.ca.gov/pdf/guidance-hair-salons--en.pdf","2020-10-20 17:46:58 -0700","en","Hair salons and barbershops"
"checklist-hair-salons--hy.pdf","checklist-hair-salons--hy.pdf","Checklist","hair-salons","Armenian","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--hy.pdf","2020-09-08 14:55:02 -0700","hy","Hair salons and barbershops"
"checklist-hair-salons--es.pdf","checklist-hair-salons--es.pdf","Checklist","hair-salons","Spanish","","","","https://files.covid19.ca.gov/pdf/checklist-hair-salons--es.pdf","2020-09-08 14:55:02 -0700","es","Hair salons and barbershops"
"guidance-higher-education--ar.pdf","guidance-higher-education--ar.pdf","Guidance","higher-education","Arabic","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--ar.pdf","2020-10-12 09:42:45 -0700","ar","Higher education"
"guidance-higher-education--hy.pdf","guidance-higher-education--hy.pdf","Guidance","higher-education","Armenian","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--hy.pdf","2020-10-12 09:42:45 -0700","hy","Higher education"
"guidance-higher-education--ru.pdf","guidance-higher-education--ru.pdf","Guidance","higher-education","Russian","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--ru.pdf","2020-10-12 09:42:45 -0700","ru","Higher education"
"guidance-higher-education--zh-hans.pdf","guidance-higher-education--zh-hans.pdf","Guidance","higher-education","Chinese Simplified","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--zh-hans.pdf","2020-10-12 09:42:45 -0700","zh-hant","Higher education"
"guidance-higher-education--th.pdf","guidance-higher-education--th.pdf","Guidance","higher-education","Thai","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--th.pdf","2020-10-12 09:42:45 -0700","th","Higher education"
"guidance-higher-education--pa.pdf","guidance-higher-education--pa.pdf","Guidance","higher-education","Punjabi","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--pa.pdf","2020-10-12 09:42:45 -0700","pa","Higher education"
"guidance-higher-education--en.pdf","guidance-higher-education--en.pdf","Guidance","higher-education","English","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--en.pdf","2020-10-01 08:27:27 -0700","en","Higher education"
"guidance-higher-education--ko.pdf","guidance-higher-education--ko.pdf","Guidance","higher-education","Korean","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--ko.pdf","2020-10-12 09:42:45 -0700","ko","Higher education"
"guidance-higher-education--tl.pdf","guidance-higher-education--tl.pdf","Guidance","higher-education","Tagalog","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--tl.pdf","2020-10-12 09:42:45 -0700","tl","Higher education"
"guidance-higher-education--es.pdf","guidance-higher-education--es.pdf","Guidance","higher-education","Spanish","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--es.pdf","2020-10-12 09:42:45 -0700","es","Higher education"
"guidance-higher-education--vi.pdf","guidance-higher-education--vi.pdf","Guidance","higher-education","Vietnamese","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--vi.pdf","2020-10-12 09:42:45 -0700","vi","Higher education"
"guidance-higher-education--zh-hant.pdf","guidance-higher-education--zh-hant.pdf","Guidance","higher-education","Chinese Traditional","","","","https://files.covid19.ca.gov/pdf/guidance-higher-education--zh-hant.pdf","2020-10-12 09:42:45 -0700","zh-hans","Higher education"
